Zone,Produit,Origine,Aliments pour animaux,Autres Utilisations,Disponibilité alimentaire (Kcal/personne/jour),Disponibilité alimentaire en quantité (kg/personne/an),Disponibilité de matière grasse en quantité (g/personne/jour),Disponibilité de protéines en quantité (g/personne/jour),Disponibilité intérieure,Exportations - Quantité,Importations - Quantité,Nourriture,Pertes,Production,Semences,Traitement,Variation de stock
Afrique du Sud,"Viande, Autre",animale,2000000.0,0.0,3.0,0.88,0.07,0.44,48000000.0,4000000.0,2000000.0,46000000.0,0.0,50000000.0,0.0,0.0,0.0
Afrique du Sud,Vin,vegetale,0.0,0.0,14.0,7.71,0.0,0.0,546000000.0,605000000.0,3000000.0,407000000.0,0.0,1098000000.0,0.0,139000000.0,50000000.0
Afrique du Sud,"Épices, Autres",vegetale,0.0,0.0,1.0,0.13,0.05,0.05,7000000.0,17000000.0,13000000.0,7000000.0,0.0,0.0,0.0,0.0,11000000.0
Albanie,Abats Comestible,animale,0.0,0.0,11.0,3.5,0.4,1.6,11000000.0,0.0,1000000.0,11000000.0,0.0,10000000.0,0.0,0.0,0.0
Albanie,"Agrumes, Autres",vegetale,0.0,0.0,0.0,0.24,0.0,0.0,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0
Albanie,"Alcool, non Comestible",vegetale,0.0,4000000.0,0.0,0.0,0.0,0.0,4000000.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Albanie,Aliments pour enfants,vegetale,0.0,0.0,1.0,0.09,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albanie,Ananas,vegetale,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albanie,Animaux Aquatiques Autre,animale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albanie,Arachides Decortiquees,vegetale,0.0,0.0,2.0,0.15,0.2,0.11,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Albanie,Avoine,vegetale,25000000.0,0.0,1.0,0.13,0.01,0.03,28000000.0,0.0,1000000.0,0.0,1000000.0,27000000.0,1000000.0,0.0,0.0
Albanie,Bananes,vegetale,0.0,0.0,10.0,6.24,0.05,0.12,20000000.0,0.0,20000000.0,20000000.0,0.0,0.0,0.0,0.0,0.0
Albanie,Bananes plantains,vegetale,0.0,0.0,0.0,0.17,0.0,0.0,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0
Albanie,"Beurre, Ghee",animale,0.0,0.0,23.0,1.19,2.65,0.03,4000000.0,0.0,0.0,4000000.0,0.0,4000000.0,0.0,0.0,0.0
Albanie,Bière,vegetale,0.0,0.0,36.0,26.98,0.0,0.37,86000000.0,1000000.0,28000000.0,86000000.0,0.0,58000000.0,0.0,0.0,0.0
Albanie,Blé,vegetale,18000000.0,130000000.0,1056.0,138.64,5.85,33.64,650000000.0,4000000.0,360000000.0,440000000.0,44000000.0,294000000.0,18000000.0,0.0,0.0
Albanie,Boissons Alcooliques,vegetale,0.0,0.0,21.0,2.65,0.0,0.0,8000000.0,1000000.0,1000000.0,8000000.0,0.0,8000000.0,0.0,0.0,0.0
Albanie,Boissons Fermentés,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albanie,Café,vegetale,0.0,0.0,3.0,2.48,0.0,0.42,8000000.0,0.0,8000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0
Albanie,Cephalopodes,animale,0.0,0.0,1.0,0.37,0.01,0.15,1000000.0,1000000.0,2000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0
Albanie,Citrons & Limes,vegetale,0.0,0.0,1.0,1.55,0.01,0.03,5000000.0,0.0,2000000.0,5000000.0,0.0,3000000.0,0.0,0.0,0.0
Albanie,Coco (Incl Coprah),vegetale,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albanie,Crustacés,animale,0.0,0.0,0.0,0.32,0.0,0.09,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0
Albanie,Crème,animale,0.0,0.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albanie,"Céréales, Autres",vegetale,0.0,0.0,0.0,0.08,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albanie,Dattes,vegetale,0.0,0.0,16.0,3.8,0.04,0.16,12000000.0,0.0,0.0,12000000.0,0.0,12000000.0,0.0,0.0,0.0
Albanie,Edulcorants Autres,vegetale,0.0,0.0,16.0,29.19,0.0,0.0,93000000.0,3000000.0,96000000.0,93000000.0,0.0,0.0,0.0,0.0,0.0
Albanie,Feve de Cacao,vegetale,0.0,0.0,13.0,0.72,1.17,0.16,2000000.0,0.0,2000000.0,2000000.0,0.0,0.0,0.0,0.0,0.0
Albanie,"Fruits, Autres",vegetale,0.0,0.0,63.0,44.48,0.43,0.92,148000000.0,2000000.0,17000000.0,141000000.0,7000000.0,134000000.0,0.0,0.0,0.0
Albanie,Graines Colza/Moutarde,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albanie,Graines de coton,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0
Albanie,Graines de tournesol,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,2000000.0,0.0,1000000.0,0.0
Albanie,Graisses Animales Crue,animale,0.0,0.0,28.0,1.32,3.11,0.1,5000000.0,0.0,2000000.0,4000000.0,0.0,3000000.0,0.0,0.0,0.0
Albanie,Haricots,vegetale,1000000.0,0.0,46.0,5.04,0.22,2.92,28000000.0,0.0,2000000.0,16000000.0,8000000.0,28000000.0,3000000.0,0.0,-2000000.0
Albanie,Huil Plantes Oleif Autr,vegetale,0.0,1000000.0,26.0,1.12,2.97,0.02,4000000.0,0.0,4000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0
Albanie,Huile Graines de Coton,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albanie,Huile d'Arachide,vegetale,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albanie,Huile d'Olive,vegetale,0.0,0.0,14.0,0.57,1.55,0.0,2000000.0,0.0,1000000.0,2000000.0,0.0,1000000.0,0.0,0.0,0.0
Albanie,Huile de Coco,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albanie,Huile de Colza&Moutarde,vegetale,0.0,0.0,1.0,0.03,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albanie,Huile de Germe de Maïs,vegetale,0.0,0.0,7.0,0.27,0.74,0.0,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0
Albanie,Huile de Palme,vegetale,0.0,2000000.0,0.0,0.0,0.0,0.0,2000000.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Albanie,Huile de Palmistes,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albanie,Huile de Soja,vegetale,0.0,0.0,3.0,0.12,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albanie,Huile de Sésame,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albanie,Huile de Tournesol,vegetale,0.0,13000000.0,121.0,4.99,13.66,0.0,29000000.0,1000000.0,29000000.0,16000000.0,0.0,0.0,0.0,0.0,0.0
Albanie,Huiles de Foie de Poisso,animale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albanie,Huiles de Poissons,animale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albanie,Lait - Excl Beurre,animale,101000000.0,2000000.0,533.0,303.72,31.43,29.96,1153000000.0,0.0,23000000.0,964000000.0,87000000.0,1131000000.0,0.0,0.0,0.0
Albanie,"Légumes, Autres",vegetale,70000000.0,0.0,98.0,157.05,0.76,4.07,591000000.0,33000000.0,8000000.0,498000000.0,22000000.0,615000000.0,0.0,0.0,0.0
Albanie,Légumineuses Autres,vegetale,1000000.0,0.0,3.0,0.34,0.02,0.22,3000000.0,0.0,0.0,1000000.0,0.0,3000000.0,1000000.0,0.0,0.0
Albanie,Manioc,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albanie,Maïs,vegetale,361000000.0,3000000.0,13.0,1.79,0.04,0.31,420000000.0,0.0,68000000.0,6000000.0,44000000.0,372000000.0,3000000.0,3000000.0,-20000000.0
Albanie,Miel,vegetale,0.0,0.0,8.0,0.95,0.0,0.01,3000000.0,0.0,0.0,3000000.0,0.0,3000000.0,0.0,0.0,0.0
Albanie,Millet,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albanie,Miscellanees,vegetale,0.0,0.0,5.0,0.0,0.06,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albanie,"Mollusques, Autres",animale,0.0,0.0,0.0,0.33,0.0,0.02,1000000.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0
Albanie,Noix,vegetale,0.0,0.0,27.0,4.21,2.07,0.61,14000000.0,4000000.0,3000000.0,13000000.0,0.0,13000000.0,0.0,0.0,2000000.0
Albanie,Oeufs,animale,0.0,0.0,46.0,12.45,3.28,3.65,47000000.0,1000000.0,0.0,40000000.0,7000000.0,48000000.0,0.0,0.0,0.0
Albanie,Oignons,vegetale,0.0,0.0,25.0,29.69,0.16,0.89,94000000.0,1000000.0,5000000.0,94000000.0,0.0,91000000.0,0.0,0.0,0.0
Albanie,Olives,vegetale,0.0,0.0,69.0,23.0,6.99,0.69,82000000.0,2000000.0,2000000.0,73000000.0,2000000.0,92000000.0,0.0,7000000.0,-10000000.0
Albanie,"Oranges, Mandarines",vegetale,0.0,0.0,11.0,12.59,0.03,0.21,41000000.0,2000000.0,26000000.0,40000000.0,1000000.0,17000000.0,0.0,0.0,0.0
Albanie,Orge,vegetale,7000000.0,1000000.0,1.0,0.16,0.0,0.03,19000000.0,0.0,14000000.0,1000000.0,1000000.0,7000000.0,0.0,9000000.0,-2000000.0
Albanie,Palmistes,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albanie,Pamplemousse,vegetale,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albanie,Patates douces,vegetale,0.0,0.0,1.0,0.34,0.0,0.01,1000000.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,2000000.0
Albanie,Perciform,animale,0.0,0.0,1.0,0.98,0.02,0.22,3000000.0,0.0,1000000.0,3000000.0,0.0,2000000.0,0.0,0.0,0.0
Albanie,Piments,vegetale,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albanie,Plantes Aquatiques,animale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albanie,"Plantes Oleiferes, Autre",vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albanie,Pois,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albanie,Poissons Eau Douce,animale,0.0,0.0,1.0,0.76,0.05,0.22,2000000.0,0.0,0.0,2000000.0,0.0,2000000.0,0.0,0.0,0.0
Albanie,"Poissons Marins, Autres",animale,0.0,0.0,1.0,0.67,0.04,0.19,2000000.0,0.0,1000000.0,2000000.0,0.0,1000000.0,0.0,0.0,0.0
Albanie,Poissons Pelagiques,animale,0.0,0.0,4.0,1.44,0.18,0.47,5000000.0,8000000.0,12000000.0,5000000.0,0.0,0.0,0.0,0.0,0.0
Albanie,Poivre,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albanie,Pommes,vegetale,0.0,0.0,33.0,24.6,0.27,0.2,82000000.0,3000000.0,9000000.0,78000000.0,4000000.0,76000000.0,0.0,0.0,0.0
Albanie,Pommes de Terre,vegetale,75000000.0,5000000.0,77.0,41.26,0.11,1.89,262000000.0,2000000.0,27000000.0,131000000.0,23000000.0,237000000.0,29000000.0,0.0,0.0
Albanie,Racines nda,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albanie,Raisin,vegetale,0.0,0.0,86.0,48.16,0.4,0.92,209000000.0,0.0,5000000.0,153000000.0,2000000.0,204000000.0,0.0,54000000.0,0.0
Albanie,Riz (Eq Blanchi),vegetale,0.0,0.0,68.0,7.78,0.16,1.34,25000000.0,0.0,25000000.0,25000000.0,0.0,0.0,0.0,0.0,0.0
Albanie,Seigle,vegetale,0.0,0.0,5.0,0.69,0.02,0.13,3000000.0,0.0,0.0,2000000.0,1000000.0,3000000.0,0.0,0.0,0.0
Albanie,Soja,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albanie,Sorgho,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albanie,Sucre Eq Brut,vegetale,0.0,13000000.0,173.0,17.5,0.0,0.0,69000000.0,0.0,65000000.0,56000000.0,0.0,4000000.0,0.0,0.0,0.0
Albanie,"Sucre, betterave",vegetale,1000000.0,0.0,0.0,0.0,0.0,0.0,40000000.0,0.0,0.0,0.0,0.0,40000000.0,0.0,39000000.0,0.0
Albanie,Sésame,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albanie,Thé,vegetale,0.0,0.0,0.0,0.08,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albanie,Tomates,vegetale,0.0,0.0,28.0,58.36,0.33,1.33,207000000.0,25000000.0,6000000.0,185000000.0,22000000.0,226000000.0,0.0,0.0,0.0
Albanie,Viande d'Ovins/Caprins,animale,0.0,0.0,85.0,15.32,6.72,5.66,49000000.0,0.0,0.0,49000000.0,0.0,49000000.0,0.0,0.0,0.0
Albanie,Viande de Bovins,animale,0.0,0.0,101.0,22.5,6.78,9.36,71000000.0,0.0,2000000.0,71000000.0,0.0,70000000.0,0.0,0.0,0.0
Albanie,Viande de Suides,animale,0.0,0.0,83.0,10.88,7.9,2.73,35000000.0,0.0,17000000.0,35000000.0,0.0,17000000.0,0.0,0.0,0.0
Albanie,Viande de Volailles,animale,0.0,0.0,67.0,13.23,5.12,4.94,42000000.0,0.0,25000000.0,42000000.0,0.0,17000000.0,0.0,0.0,0.0
Albanie,"Viande, Autre",animale,0.0,0.0,0.0,0.04,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albanie,Vin,vegetale,0.0,0.0,15.0,7.97,0.0,0.0,25000000.0,0.0,2000000.0,25000000.0,0.0,38000000.0,0.0,0.0,-15000000.0
Albanie,"Épices, Autres",vegetale,0.0,0.0,0.0,0.04,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algérie,Abats Comestible,animale,0.0,0.0,4.0,1.45,0.18,0.63,57000000.0,0.0,1000000.0,57000000.0,0.0,56000000.0,0.0,0.0,0.0
Algérie,"Agrumes, Autres",vegetale,0.0,0.0,0.0,0.23,0.0,0.0,9000000.0,0.0,9000000.0,9000000.0,0.0,1000000.0,0.0,0.0,0.0
Algérie,"Alcool, non Comestible",vegetale,0.0,3000000.0,0.0,0.0,0.0,0.0,3000000.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Algérie,Aliments pour enfants,vegetale,0.0,0.0,6.0,0.55,0.04,0.23,22000000.0,0.0,22000000.0,22000000.0,0.0,0.0,0.0,0.0,0.0
Algérie,Ananas,vegetale,0.0,0.0,0.0,0.26,0.0,0.0,10000000.0,0.0,10000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0
Algérie,Animaux Aquatiques Autre,animale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algérie,Arachides Decortiquees,vegetale,0.0,0.0,5.0,0.28,0.38,0.21,55000000.0,0.0,53000000.0,11000000.0,0.0,2000000.0,0.0,44000000.0,0.0
Algérie,Avoine,vegetale,107000000.0,0.0,0.0,0.01,0.0,0.0,122000000.0,0.0,8000000.0,0.0,6000000.0,113000000.0,8000000.0,0.0,0.0
Algérie,Bananes,vegetale,0.0,0.0,10.0,6.3,0.02,0.17,274000000.0,0.0,274000000.0,247000000.0,27000000.0,0.0,0.0,0.0,0.0
Algérie,Bananes plantains,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algérie,"Beurre, Ghee",animale,0.0,0.0,11.0,0.5,1.2,0.01,20000000.0,0.0,15000000.0,20000000.0,0.0,5000000.0,0.0,0.0,0.0
Algérie,Bière,vegetale,0.0,0.0,6.0,4.8,0.0,0.07,188000000.0,0.0,23000000.0,188000000.0,0.0,165000000.0,0.0,0.0,0.0
Algérie,Blé,vegetale,545000000.0,820000000.0,1424.0,185.42,5.34,42.97,9461000000.0,2000000.0,6343000000.0,7270000000.0,672000000.0,3299000000.0,153000000.0,0.0,-180000000.0
Algérie,Boissons Alcooliques,vegetale,0.0,0.0,1.0,0.18,0.0,0.0,7000000.0,0.0,7000000.0,7000000.0,0.0,0.0,0.0,0.0,0.0
Algérie,Boissons Fermentés,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algérie,Café,vegetale,0.0,0.0,4.0,3.3,0.0,0.6,129000000.0,0.0,129000000.0,129000000.0,0.0,0.0,0.0,0.0,0.0
Algérie,Cephalopodes,animale,0.0,0.0,0.0,0.05,0.0,0.02,2000000.0,1000000.0,1000000.0,2000000.0,0.0,1000000.0,0.0,0.0,0.0
Algérie,Citrons & Limes,vegetale,0.0,0.0,1.0,1.91,0.02,0.02,83000000.0,0.0,2000000.0,75000000.0,8000000.0,81000000.0,0.0,0.0,0.0
Algérie,Coco (Incl Coprah),vegetale,0.0,0.0,0.0,0.06,0.02,0.0,3000000.0,0.0,3000000.0,3000000.0,0.0,0.0,0.0,0.0,0.0
Algérie,Crustacés,animale,0.0,0.0,0.0,0.12,0.0,0.03,5000000.0,0.0,3000000.0,5000000.0,0.0,2000000.0,0.0,0.0,0.0
Algérie,"Céréales, Autres",vegetale,2000000.0,0.0,0.0,0.03,0.0,0.01,4000000.0,0.0,4000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0
Algérie,Dattes,vegetale,0.0,0.0,101.0,20.93,0.21,0.84,855000000.0,21000000.0,27000000.0,821000000.0,34000000.0,848000000.0,0.0,0.0,0.0
Algérie,Edulcorants Autres,vegetale,0.0,0.0,6.0,0.6,0.0,0.0,24000000.0,0.0,24000000.0,24000000.0,0.0,0.0,0.0,0.0,0.0
Algérie,Feve de Cacao,vegetale,0.0,0.0,10.0,1.06,0.83,0.22,41000000.0,0.0,41000000.0,41000000.0,0.0,0.0,0.0,0.0,0.0
Algérie,"Fruits, Autres",vegetale,0.0,0.0,39.0,29.1,0.26,0.57,1202000000.0,1000000.0,55000000.0,1141000000.0,61000000.0,1148000000.0,0.0,0.0,0.0
Algérie,Girofles,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algérie,Graines Colza/Moutarde,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,49000000.0,0.0,2000000.0,1000000.0,5000000.0,47000000.0,0.0,42000000.0,0.0
Algérie,Graines de coton,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algérie,Graines de tournesol,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0,3000000.0,0.0,0.0,0.0,0.0,3000000.0,0.0
Algérie,Graisses Animales Crue,animale,0.0,1000000.0,6.0,0.25,0.66,0.0,10000000.0,0.0,1000000.0,10000000.0,0.0,10000000.0,0.0,0.0,0.0
Algérie,Haricots,vegetale,0.0,0.0,14.0,1.55,0.06,0.92,64000000.0,0.0,63000000.0,61000000.0,3000000.0,1000000.0,0.0,0.0,0.0
Algérie,Huil Plantes Oleif Autr,vegetale,0.0,3000000.0,47.0,1.99,5.3,0.04,81000000.0,2000000.0,79000000.0,78000000.0,0.0,3000000.0,0.0,0.0,1000000.0
Algérie,Huile Graines de Coton,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algérie,Huile d'Arachide,vegetale,0.0,0.0,12.0,0.5,1.37,0.0,20000000.0,0.0,0.0,20000000.0,0.0,20000000.0,0.0,0.0,0.0
Algérie,Huile d'Olive,vegetale,0.0,0.0,42.0,1.73,4.74,0.0,68000000.0,0.0,0.0,68000000.0,0.0,68000000.0,0.0,0.0,0.0
Algérie,Huile de Coco,vegetale,0.0,0.0,1.0,0.03,0.07,0.0,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0
Algérie,Huile de Colza&Moutarde,vegetale,0.0,0.0,11.0,0.46,1.2,0.01,18000000.0,0.0,3000000.0,18000000.0,0.0,15000000.0,0.0,0.0,0.0
Algérie,Huile de Germe de Maïs,vegetale,0.0,0.0,1.0,0.05,0.13,0.0,2000000.0,0.0,2000000.0,2000000.0,0.0,0.0,0.0,0.0,0.0
Algérie,Huile de Palme,vegetale,0.0,52000000.0,18.0,0.74,2.03,0.0,82000000.0,3000000.0,120000000.0,29000000.0,0.0,0.0,0.0,0.0,-35000000.0
Algérie,Huile de Palmistes,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algérie,Huile de Soja,vegetale,0.0,0.0,181.0,7.48,20.48,0.0,293000000.0,50000000.0,623000000.0,293000000.0,0.0,0.0,0.0,0.0,-280000000.0
Algérie,Huile de Sésame,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algérie,Huile de Tournesol,vegetale,0.0,0.0,48.0,1.98,5.41,0.0,77000000.0,1000000.0,62000000.0,77000000.0,0.0,1000000.0,0.0,0.0,15000000.0
Algérie,Huiles de Foie de Poisso,animale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algérie,Huiles de Poissons,animale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algérie,Lait - Excl Beurre,animale,0.0,0.0,227.0,141.53,11.13,13.34,5705000000.0,5000000.0,2581000000.0,5549000000.0,156000000.0,3129000000.0,0.0,0.0,0.0
Algérie,"Légumes, Autres",vegetale,0.0,0.0,73.0,105.76,0.47,3.43,4542000000.0,11000000.0,80000000.0,4147000000.0,398000000.0,4472000000.0,0.0,0.0,0.0
Algérie,Légumineuses Autres,vegetale,14000000.0,0.0,61.0,6.31,0.44,3.85,277000000.0,0.0,193000000.0,247000000.0,12000000.0,84000000.0,4000000.0,0.0,0.0
Algérie,Manioc,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algérie,Maïs,vegetale,2400000000.0,0.0,129.0,15.99,1.12,3.18,3252000000.0,0.0,3251000000.0,627000000.0,225000000.0,1000000.0,0.0,0.0,0.0
Algérie,Miel,vegetale,0.0,0.0,1.0,0.17,0.0,0.0,7000000.0,0.0,1000000.0,7000000.0,0.0,6000000.0,0.0,0.0,0.0
Algérie,Millet,vegetale,1000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Algérie,Miscellanees,vegetale,0.0,0.0,2.0,0.0,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algérie,"Mollusques, Autres",animale,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algérie,Noix,vegetale,0.0,0.0,13.0,1.8,1.18,0.43,71000000.0,0.0,36000000.0,71000000.0,0.0,35000000.0,0.0,0.0,0.0
Algérie,Oeufs,animale,0.0,0.0,27.0,8.06,1.85,2.3,348000000.0,0.0,0.0,316000000.0,10000000.0,347000000.0,21000000.0,0.0,0.0
Algérie,Oignons,vegetale,0.0,0.0,35.0,32.57,0.09,0.98,1344000000.0,0.0,0.0,1277000000.0,67000000.0,1344000000.0,0.0,0.0,0.0
Algérie,Olives,vegetale,0.0,0.0,12.0,4.87,1.36,0.15,591000000.0,0.0,12000000.0,191000000.0,0.0,579000000.0,0.0,400000000.0,0.0
Algérie,"Oranges, Mandarines",vegetale,0.0,0.0,24.0,28.47,0.2,0.33,1174000000.0,0.0,52000000.0,1116000000.0,58000000.0,1122000000.0,0.0,0.0,0.0
Algérie,Orge,vegetale,1280000000.0,0.0,94.0,13.18,0.29,2.58,2052000000.0,0.0,553000000.0,517000000.0,121000000.0,1499000000.0,92000000.0,42000000.0,0.0
Algérie,Palmistes,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algérie,Pamplemousse,vegetale,0.0,0.0,0.0,0.07,0.0,0.0,3000000.0,0.0,1000000.0,3000000.0,0.0,2000000.0,0.0,0.0,0.0
Algérie,Patates douces,vegetale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algérie,Perciform,animale,0.0,0.0,0.0,0.42,0.01,0.09,17000000.0,0.0,5000000.0,17000000.0,0.0,12000000.0,0.0,0.0,0.0
Algérie,Piments,vegetale,0.0,0.0,4.0,0.48,0.12,0.18,20000000.0,0.0,5000000.0,19000000.0,1000000.0,15000000.0,0.0,0.0,0.0
Algérie,Plantes Aquatiques,animale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algérie,"Plantes Oleiferes, Autre",vegetale,1000000.0,3000000.0,0.0,0.0,0.0,0.0,5000000.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Algérie,Pois,vegetale,0.0,0.0,4.0,0.46,0.01,0.28,19000000.0,0.0,8000000.0,18000000.0,0.0,11000000.0,0.0,0.0,0.0
